,roles,companies,locations,experience,skills
2489,Data Scientist,Money View,Bengaluru,2-3 Yrs,"Excel
Data modeling
Manager Technology
SQL
Python"
2490,ML & Data Scientist,Hiring Joint,Bengaluru,5-10 Yrs,"Computer science
Linux
Data modeling
Coding
Machine learning
Perl
Business intelligence
Data mining"
2491,Data Scientist,HotelHub,Bangalore/Bengaluru,6-11 Yrs,"Predictive Modeling
R
Business Solutions
Data Scientist
Neural Networks
Data Mining
Machine Learning
Revenue Generation"
2492,Principal Data Scientist,Ericsson Global Services,Bangalore/Bengaluru,10-13 Yrs,"Data management
Google AdWords
HTML
HTTP
microsoft
Open source
Load balancing
Monitoring"
2493,Data Scientist,IQLECT,Bengaluru,5-8 Yrs,"IT Skills
Python
Testing
Data Science
Machine Learning
Computer science
algorithms
RF"
2494,Business Data Scientist - Bangalore,"Pantheon India Pvt Ltd.,",Bangalore/Bengaluru,2-3 Yrs,"Artificial Intelligence
Data Scientist
Data Modeling
BI Tools
Opportunity Identification
Data Collection
Machine Learning
cloud technologies"
2495,Data Scientist - Lending,FairMoney,Bangalore/Bengaluru,3-7 Yrs,"IT Skills
Python
Machine Learning
Computer science
Loans
Logistic regression
Financial inclusion
Predictive modeling"
2496,Data Scientist - I / II,Sharechat,Bangalore/Bengaluru,1-3 Yrs,"Java
Algorithms
C / C + +
Data Scientist
Natural Language Processing
Computer Science
Reinforcement Learning
Computer Vision"
2497,Data Scientist,jupiter,Bangalore/Bengaluru,2-5 Yrs,"Data Science
Algorithms
Customer Experience
Data Scientist
Computer Science
Problem Solving
Machine Learning"
2498,Principal Data Scientist,VANTAGEIQ TECHNOLOGIES (OPC) PRIVATE LIMITED,"Chennai, Bangalore/Bengaluru
(WFH during Covid)",7-11 Yrs,"Credit Scoring
Advanced Analytics
Statistical Modeling
IT Skills
Testing
Data Science
Machine Learning
Cloud"
2499,Data Scientist,HRDevi Talent Acquisition,Bengaluru,5-7 Yrs,"Data scientist
GAM
DATA ANALYTICS
Linear Regression
GLM
Decission trees"
2500,Data Scientist - Ads & Promotion Platform (APP),Gojek,Bangalore/Bengaluru,3-8 Yrs,"Simulation
data science
Machine learning
Flex
Data collection
Product design
Data warehousing
Analytics"
2501,Distinguished Data Scientist,Walmart,Bangalore/Bengaluru,10-14 Yrs,"IT Skills
Data Science
Big Data
Computer vision
deep learning
Publishing
Artificial Intelligence
Machine learning"
2502,Machine Learning Data Scientist,Xamplay,Bengaluru,3-7 Yrs,"Machine learning
data visualization"
2503,Data Scientist,News Technology Services,Bangalore/Bengaluru,3-6 Yrs,"Cloud computing
data science
Analytical
Machine learning
Agile
Manager Technology
Data quality
Data mining"
2504,Data Scientist,Sony Corporation of America,Bengaluru,3-8 Yrs,"Backend
Data analysis
C++
Data management
Business analytics
Data processing
Data mining
Business intelligence"
2505,Data Scientist,Sense Talent Labs,Bangalore/Bengaluru,2-6 Yrs,"Data Science
Algorithms
Nlp
Software Engineering
Data Scientist
Natural Language Processing
Google Cloud Platform
Spark"
2506,Data Scientist - Supply Chain Analytics,CHAINalytics,Bangalore/Bengaluru,4-9 Yrs,"Business process
Supply chain management
Coding
Analytical
Scheduling
Visio
Data mining
Analytics"
2507,Data Scientist,BCD Meetings & Events,Bangalore/Bengaluru,2-5 Yrs,"Procurement
Microstrategy
Data analysis
data science
Travel management
Machine learning
data visualization
Business intelligence"
2508,Data Scientist,Advito,Bangalore/Bengaluru,3-7 Yrs,"Procurement
Microstrategy
Data analysis
data science
Travel management
Machine learning
data visualization
Business intelligence"
2509,"Data Scientist-Supply Chain Analytics-Chainalytics,Bangalore",CHAINALYTICS SERVICES PRIVATE LIMITED,"Bangalore/Bengaluru
(WFH during Covid)",4-6 Yrs,"Predictive Modeling
Data Science
R
ARIMA
Demand Planning
Demand Forecasting
Analytics
SQL"
2510,Data Scientist,Capco,Bangalore/Bengaluru,4-9 Yrs,"Data Science
Hive
Financial Services
Analytical Skills
Scala
Big Data
Change Delivery
Data Analytics"
2511,Data Scientist,BCD Travel,Bangalore/Bengaluru,3-7 Yrs,"Procurement
Microstrategy
Data analysis
data science
Travel management
Machine learning
data visualization
Business intelligence"
2512,Data scientist,Meyrahkee,"Mumbai, Pune, Bengaluru",3-7 Yrs,"Computer science
GCP
Machine learning
Cloud
Manager Technology
Workflow
E-commerce
Data quality"
2513,Data Scientist @ Bangalore,Fujitsu,"Pune, Bangalore/Bengaluru",4-9 Yrs,"Data Science
Image Processing
Computer Vision
data mining
predictive modelling
Keras
Python Libraries
TensorFlow"
2514,Principal Data Scientist,Walmart,Bangalore/Bengaluru,7-12 Yrs,"Machine Learning
AI
ML
communication
Analytical
IT Skills
Computer science
building project"
2515,Data Scientist,Brillio,Bangalore/Bengaluru,3-6 Yrs,"Usage
data science
Analytical
Consulting
Machine learning
Accounts Executive
Analytics"
2516,Data Scientist,Scaleorg,"Chennai, Bangalore/Bengaluru",3-8 Yrs,"Statistical analysis
data science
Coding
Analytical
Machine learning
Social networking
Data collection
Data Analyst"
2517,Data Scientist,Braintosoul Consulting,Bengaluru,3-6 Yrs,"data
mining
Hadoop
IT Skills
Big Data
IT services
Usage
Algorithms"
2518,Data Scientist,Brandmuscle,Bangalore/Bengaluru,4-7 Yrs,"Data analysis
Process optimization
Marketing analytics
Simulation
data science
Machine learning
Data collection
Data mining"
2519,Data Scientist,WeRecruit Talent,Bengaluru,2-5 Yrs,"Computer science
Machine learning
Hadoop
Packaging
Programming
Mathematics
Research
Data mining"
2520,Data Scientist,Braintosoul Consulting,Bengaluru,5-10 Yrs,"IT Skills
Testing
Data Science
Computer science
hive
Usage
NoSQL
query"
2521,Data Scientist Machine Learning (Commerce BU),Blue Yonder,Bengaluru,4-8 Yrs,"machine learning
IT Skills
Data Science
Supply chain
Sales
Product sales
Hardware
data enrichment"
2522,Data Scientist,Narayana Health,Bangalore/Bengaluru,2-4 Yrs,"Change Management
NLP
Algorithms
Business Analytics
Image Processing
Neural Networks
data scientist
Medical Imaging"
2523,Data Scientist,NTT Data,Bengaluru,1-3 Yrs,"IT Skills
Data Science
Power BI
Azure
Business process
IT services
Automation
Operations research"
2524,Data Scientist,Jupiter.money,Bangalore/Bengaluru,2-5 Yrs,"Data Science
Algorithms
Customer Experience
Data Scientist
Customer Centric
Computer Science
Machine Learning"
2525,Data Scientist - NLP,Vijaya Management,Pune(Baner),3-6 Yrs,"NLP
Data Analysis
Python
SQL
Natural Language Processing
IT Skills
Testing
Charts"
2526,Data Scientist,BPRISE,Mumbai,3-7 Yrs,"Data analysis
data science
Neural networks
Analytical
Machine learning
Data collection
Data mining
big data"
2527,Data Scientist,Kline & Company,Hyderabad,3-5 Yrs,"Business objects
Data analysis
SAS
Consulting
Agile
Business intelligence
Oracle
Data mining"
2528,Data Scientist,Zauba Technologies & Data Services Private Limited,Bengaluru,3-5 Yrs,"development
Hadoop
Tools
Data mining
Apache
Business Executive
SQL
quality"
2529,Data Scientist,Hitachi Ltd.,Bangalore/Bengaluru,5-10 Yrs,"Hive
Scala
Hadoop
Big Data
Spark
Machine Learning
Deep Learning
Python"
2530,Data Scientist,Madhees,Hyderabad,5-10 Yrs,"Process design
Logistic regression
Data analysis
NPV
Predictive modeling
Business solutions
Statistics
Monitoring"
2531,Data Scientist,Reubro,"Kochi, Cochin/ Kochi/ Ernakulam",3-8 Yrs,"IT Skills
Data Science
Machine Learning
Big Data
SAP
data management
data mining
operations research"
2532,Data Scientist,Reubro,Kochi,3-8 Yrs,"IT Skills
Data Science
Machine Learning
Big Data
SAP
data management
data mining
operations research"
2533,Data Scientist,Reubro,Kochi,3-8 Yrs,"IT Skills
Data Science
Machine Learning
Big Data
SAP
data management
data mining
solutions"
2534,"Software Developers / Coders - AI, ML and Data Scientist",NIYA LOGISTICS & AVIATION SKILL DEVELOPMENT TECHNOLOGY PRIVATE LIMITED,Bangalore/Bengaluru,1-3 Yrs,"Data Science
Java
Software Development
Software Services
Artificial Intelligence
Software Testing
.Net
Machine Learning"
2535,Data Scientist,ANI Technologies Pvt. Ltd.,Bangalore/Bengaluru,5-8 Yrs,"Computer science
Mobile technology
Operations research
data science
Machine learning
Windows
Business intelligence
Stakeholder management"
2536,Data Scientist,NETRADYNE,Bangalore/Bengaluru,2-6 Yrs,"Postgres
predictive analytics
Tableau
Python
visualization
Plotly - Dash
MongoDB
IT Skills"
2537,Data Scientist,Innominds Software Pvt Ltd,"Hyderabad/Secunderabad, Bangalore/Bengaluru",2-7 Yrs,"Tensorflow
Java
data science
scikit
Python
predictive modeling
Keras
visualization"
2538,Data Scientist,Inference Labs,Bangalore/Bengaluru,2-3 Yrs,"Tableau
R
Qlikview
Excel
Python
SQL
Power BI
IT Skills"
2539,Data Scientist,BHARAT LIGHT AND POWER PRIVATE LIMITED,Bengaluru,2-5 Yrs,"Data analysis
Factor analysis
Linux
Machine learning
Hypothesis Testing
Data processing
big data
SQL"
2540,DATA SCIENTIST,Fiddich,Bengaluru,5-8 Yrs,"Algorithms
Data modeling
Analytical
Machine learning
Grid
Perl
Data mining
MATLAB"
2541,BDB Data Scientist,BizViz Technologies Pvt. Ltd.,"Hyderabad, Bengaluru",3-8 Yrs,"algorithms
ERP
Data analysis
development
SAS
technical
software
developing"
2542,Data Scientist,Becton Dickinson India Pvt Ltd,Bangalore/Bengaluru,6-11 Yrs,"Cloud computing
Data analysis
data science
Analytical
Machine learning
Programming
Operations
Analytics"
2543,Data Scientist,IHS Markit,Bangalore/Bengaluru,3-6 Yrs,"Advanced Analytics
Machine Learning
Data Science
NLP
SQL
Git
Python
deep learning"
2544,Data Scientist,CHAINalytics,Bengaluru,2-7 Yrs,"Supply chain
Business process
Project management
Analytical
Machine learning
Market intelligence
Data mining
Forecasting"
2545,Data Scientist,Unusual Hire,Bengaluru,2-4 Yrs,"advanced analytics
RDBMS
Analytical
Machine learning
power bi
QlikView
data visualization
Business intelligence"
2546,Data Scientist,Talent Zone Consultant,Bengaluru,4-6 Yrs,"4 plus years of experience of working in the areas related to data science including machine learning and text mining
Expert in R and Python with firm understanding of statistical modelling techniques and should be adept at handling unstructured data"
2547,Data Scientist,Diverse Lynx,Bengaluru,1-5 Yrs,"IT Skills
Python
deep learning
data science
Analytics"
2548,Data Scientist,Big Data BizViz (BizViz Technologies Pvt. Ltd),"Hyderabad, Bengaluru",3-8 Yrs,"ERP
Data analysis
SAS
Simulation
Analytical
Machine learning
Healthcare
Data mining"
2549,Data Scientist,Morgan Stanley,Bangalore/Bengaluru,5-7 Yrs,"Unix
Db2
RDBMS
Coding
Perl
Investment banking
Data mining
SyBase"
2550,Data Scientist,Sequretek IT Solutions Pvt. Ltd.,Bengaluru,1-4 Yrs,"Computer science
algorithms
python
data security
Information security
Analytical
Machine learning
Agile"
2551,Data Scientist,krtrimaIQ AI Solutions,Bengaluru,3-5 Yrs,"stattools
communication
Pandas
matplotlib
QlikView
Django
Tableau
Numpy"
2552,Data Scientist,"ANMUTSOLUTIONS Pvt,Ltd.","Hyderabad, Bengaluru",3-8 Yrs,"ERP
Data analysis
SAS
Simulation
Analytical
Machine learning
Healthcare
Data mining"
2553,Data Scientist,CTD Techs,"Chennai, Bangalore/Bengaluru",2-6 Yrs,"IT Skills
Python
Data Science
Machine Learning
AWS
Process automation
Artificial Intelligence
Consulting"
2554,Data Scientist -Technology,India Anlage Infotech (I) Pvt. Ltd.,Bengaluru,5-10 Yrs,"algorithms
SAS
technical
software
methods
testing
Data structures
Data mining"
2555,Data Scientist,Global Talent Pool,Bengaluru,2-4 Yrs,"Computer science
Data analysis
SAS
data science
data visualization
Ruby
SQL
Python"
2556,Data Scientist Machine Learning (Commerce BU),Blue Yonder,Bengaluru,4-8 Yrs,"Supply chain
Computer science
Retail
Sales
data science
Machine learning
big data
Monitoring"
2557,Data Scientist Web Analytics,Symmetrical Global Search Pvt Ltd,Bengaluru,10-12 Yrs,"Web analytics
Coding
Data modeling
E-commerce
HTML
HR"
2558,Data Scientist Machine Learning,Symmetrical Global Search Pvt Ltd,Bengaluru,10-12 Yrs,"deep learning
Data modeling
Coding
Machine learning
E-commerce
HTML
HR"
2559,Applied Data Scientist,Tesco Bengaluru,Bangalore/Bengaluru,1-2 Yrs,"Microstrategy
Supply chain
Business services
Telecom
Hospitality
Analytical
Analytics
SQL"
2560,Data Scientist,Talent Zone Consultant,Bangalore/Bengaluru,1-7 Yrs,"Machine learning
Data collection
Data mining
Analytics"
2561,Data Scientist,Pattern Effects Labs,Bengaluru,2-7 Yrs,"data mining
statistical analysis"
2562,Data Scientist,TATA INDUSTRIES LIMITED-TATA INSIGHTS AND QUANTS DIVISON,"Mumbai, Jamshedpur, Bengaluru",2-7 Yrs,"Data analysis
Data management
HTML
HTTP
Information management
Data mining
Econometrics
Information technology"
2563,Data Scientist,BizViz Technologies Pvt. Ltd.,"Hyderabad, Bengaluru",3-8 Yrs,"ERP
Data analysis
Team Building
SAS
Simulation
Analytical
Social media
Healthcare"
2564,Principal Data Scientist,"Continues Intelligence Lab Pvt.Ltd,",Bengaluru,10-15 Yrs,"Matlab
Oracle
CouchDB
MySQL
NoSQL
MapReduce
R
machine learning"
2565,NLP Data Scientist,Finite HR Consulting Private Limited,Bangalore/Bengaluru,3-5 Yrs,"Technical product configuration
c++
C
design
MySQL
JavaScript
integration PHP
HTML"
2566,VP - Data Scientist,Posterity Consulting,haryana,7-12 Yrs,"Product management
Consumer research
Integrated marketing
Statistical analysis
Business Analyst
Analytical
Consulting
Product design"
2567,Sr -Data Scientist - Leading Analytics Product Company in Mumbai,Maestro Headhunters LLP,Mumbai,3-8 Yrs,"Java
C++
C
project manager data scientist
decision
Neural Networks
Senior Data Scientist
Regression"
2568,Senior Data Scientist - Machine Learning & Artificial Intelligence,Job Fittment Finder,Pune,4-8 Yrs,"Artificial Intelligence
Machine Learning
Data Science
IT Skills
Python
Software Development
Testing
Cloud"
2569,IDSI - Sr. Data Scientist,Vasudha Business Solutions,Chandigarh,7-12 Yrs,"Django
Python
predictive modeling
data management
NoSQL
R
machine learning
statistical analysis"
2570,Senior Data Scientist - Python/ NLP,RS Consultants,"Pune
(WFH during Covid)",5-8 Yrs,"Data Science
NLP
Python
IT Skills
Testing
Machine Learning
Cloud
AWS"
2571,Data Scientist / Machine Learning Engineer,INFISWIFT TECHNOLOGIES,Pune,3-7 Yrs,"Computer science
Data analysis
Image processing
Business analytics
Machine learning
Natural language processing
Sensors
big data"
2572,Data Scientist / Machine Learning Engineer,PubMatic,Pune,3-7 Yrs,"Data Gathering
R
Data Scientist
Computer Science
Data Analysis
Data Mining
Machine Learning
Statistics"
2573,Senior Data Scientist,TrueView HR Consulting Pvt. Ltd,"Pune, Bangalore/Bengaluru",6-8 Yrs,"Data Science
Artificial Intelligence
Machine Learning
IT Skills
Python
Testing
Cloud
AWS"
2574,Hiring For MNC - Sr Data scientist - Bangalore,Selective Global Search Pvt. Ltd.,"Bangalore/Bengaluru
(WFH during Covid)",8-10 Yrs,"R
Problem Solving
Statistical Modeling
Data Preparation
Machine Learning
Python
SQL
Computer Languages"
2575,Senior Data Scientist,Godswill Management Consultants,"Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",5-10 Yrs,"Logistic Regression
Statistical Modeling
Data Mining
Advanced Analytics
analytics
Predictive Analysis
Python
machine learning"
2576,Senior Data Scientist,Idexcel Technologies Private Limited,Bangalore/Bengaluru,2-7 Yrs,"Technology Solutions
IT Skills
Python
Machine Learning
Cloud
Pytorch
Tensorflow
NLP"
2577,Senior Data Scientist,Idexcel Technologies Private Limited,Bangalore/Bengaluru,2-7 Yrs,"Technology Solutions
NLP
Pytorch
ML
written
verbal communication
TensorFlow
IT Skills"
2578,Principal & Sr.Data Scientist -4 To 12 yrs -Fintech/Credit Exp- python,BELL CURVE STRATEGIC CONSULTANCY PRIVATE LIMITED,"Chennai, Bangalore/Bengaluru
(WFH during Covid)",5-10 Yrs,"Machine Learning
Random Forest
Python
IT Skills
Testing
Cloud
Big Data
Predictive Modeling"
2579,Senior Data Scientist,Acara Solutions Inc,"Bangalore/Bengaluru
(WFH during Covid)",4-8 Yrs,"R
Exploratory Data Analysis
Excel Powerpoint
Business Analytics
Customer Analytics
Tableau
Digital Analytics
SQL"
2580,Sr. Data Scientist - Bangalore,Selective Global Search Pvt. Ltd.,"Bangalore/Bengaluru
(WFH during Covid)",8-12 Yrs,"Data Science
Retail
Finance
Predictive Modeling
Artificial Intelligence
Natural Language Processing
Computer Vision
Machine Learning"
2581,Senior Data Scientist/Data Scientist Gurgaon Kolkata/Pune/Chennai/Delh,Talent Leads HR Solutions Pvt Ltd,"Pune, Bangalore/Bengaluru",1-4 Yrs,"Product Strategy
Machine Learning"
2582,Senior Data Scientist with Pyspark and Databricks German MNC,Valuable Consulting,Bangalore/Bengaluru,8-10 Yrs,"data bricks
Pyspark
SQL
IT Skills
Testing
Data Science
Machine Learning
Cloud"
2583,Hiring For Senior Data Scientist,Futurestep Recruitment Services Private Limited,"Bangalore/Bengaluru
(WFH during Covid)",6-11 Yrs,"NLP
Segmentation
Business Process
Commercial Strategy
Information Management
Machine Learning
Statistics
Analytics"
2584,Senior Data Scientist,Idexcel Technologies Private Limited,"Bangalore/Bengaluru
(WFH during Covid)",3-8 Yrs,"written
ML
verbal communication
TensorFlow
Pytorch
NLP
IT Skills
Python"
2585,Senior Data Scientist,Idexcel Technologies Private Limited,"Bangalore/Bengaluru
(WFH during Covid)",3-8 Yrs,"ML
written
verbal communication
TensorFlow
Pytorch
NLP
Data Mining
Computer Vision"
2586,Senior Data Scientist,Search Advisers Services ( GUJ ) Pvt. Ltd.,Bangalore/Bengaluru,4-9 Yrs,"Artificial Intelligence
Machine Learning
Deep Learning
data analysis
SparkML
Git
analytical
R"
2587,Senior Data Scientist,Search Advisers Services ( GUJ ) Pvt. Ltd.,Bangalore/Bengaluru,4-9 Yrs,"Artificial Intelligence
Machine Learning
Deep Learning
data analysis
SparkML
Git
analytical
R"
2588,Data Analyst / Scientist,Blisaura Events Studio Pvt Ltd,Bengaluru,2-5 Yrs,"Analytical skills
Statistical analysis
Sales
Predictive modeling
Data Analyst
Data mining
Predictive analytics
Monitoring"
2589,Data Scientist,AR Consultancy,"New Delhi, Delhi / NCR",2-6 Yrs,"Pyspark
Hadoop Administration
Deeplearning4J
Algorithms
Stacking
Spark
Machine Learning
Python"
2590,Data Scientist - SMTS (Hiring For Top MNC),Krazy Mantra HR Solutions Pvt. Ltd,Noida,3-5 Yrs,"Python
Machine Learning
IT Skills
data models
Bi
Visualization Technologies"
2591,Data Scientist,KnowDis Data Science LLP,"New Delhi(Shalimar Bagh)
(WFH during Covid)",2-3 Yrs,"Natural Language Processing
Computer Vision
Machine Learning
Statistics
Statistical Analysis
Deep Learning"
